date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-09-08 20:00:00,"59,55","8,45","1047,3528421053","285,971","380,05725","9,4129","1,61753","300,051","297,324","298,327","298,983","300,781","308,509","325,406","385,884","500,632","415,082","421,798","405,864","397,957","410,034","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","937,5567368421","295,153","380,0663","9,41161","1,61827","300,744","296,901","298,412","299,927","297,857","301,34","323,876","383,366","497,613","411,793","431,902","397,605","401,298","412,29","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","827,7606315789","291,958","380,07535","9,41031","1,619","300,366","301,061","301,399","299,927","297,874","290,772","286,327","389,735","501,939","424,423","437,844","390,504","411,372","422,118","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","717,9645263158","283,49","380,0844","9,40902","1,61973","300,215","301,043","302,404","299,836","301,706","298,832","265,089","409,301","498,249","416,533","433,387","391,638","416,354","415,549","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","608,1684210526","291,781","380,09345","9,40772","1,62046","299,42","306,316","302,142","299,42","303,101","311,114","285,255","405,036","513,525","414,734","419,986","398,459","392,85","415,872","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","498,3723157895","285,014","380,1025",,"1,62119","300,245","295,836","298,139","300,306","301,919","300,251","296,762","420,927","505,938","404,702","404,727","394,965","390,225","414,389","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","388,5762105263","290,544","380,11155","9,40513","1,62193","299,518","297,971","297,889","299,927","299,358","292,797","307,813","414,809","508,54","411,9","399,107","392,346","388,038","411,135","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","278,7801052632","301,707","380,1206","9,40383","1,62258","299,707","300,389","298,021","300,047","300,378","295,388","312,183","392,784","498,08","413,813","413,601","436,764","400,643","411,083","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","168,984","298,739","380,12965","9,40254","1,62272","299,707","305,33","301,455","300,776","303,163","306,868","314,439","375,07","503,201","415,968","451,867","423,148",,"408,201","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","1404,02","294,671","380,1387","9,40124","1,62286","299,736","299,792","302,754","300,498","302,078","305,623","311,552","369,939","504,137","407,68","477,784","401,771","404,473","409,361","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3498,19","282,723","380,14775","9,39995","1,62299","299,868","294,89","302,06","299,927","297,599","299,705","300,132","389,948","501,314","397,813","468,518","389,514","403,148","399,559","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3125,09","286,411","380,1568","9,39865","1,62313","299,664","296,942","298,622","299,809","298,434","289,672","291,047","393,67","503,335","387,97","435,89","370,797","415,502","410,898","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3293,72","281,486","380,16585","9,39735","1,62327","300,601","301,183","297,232","299,281","300,234","291,201","288,497","414,772","491,751","386,419","411,749","386,119","429,788","435,884","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3223,89","292,909","380,1749","9,39606","1,62341","299,21","305,424","297,081","300,863","301,151","306,821","294,012","411,87","496,172","397,72","402,095","412,011","426,547","441,904","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3311,07","285,8","380,18395","9,39476","1,62355","298,916","298,315","299,104","300,983","303,151","301,837","291,976","396,928","496,472","398,403","387,604","415,328","393,024","433,135","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3138,34","293,583","380,193","9,39347","1,62369","299,663","299,297","302,256","299,326","300,807","293,688","290,382","388,243","498,136","400,094","389,528","413,083","375,692","421,849","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3125,83","286,21","380,20205","9,39217","1,62383","300,631","299,865","301,743","299,736","297,775","292,323","310,076","392,427","499,17","401,251","397,811","416,529",,"392,503","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3104,37","290,481","380,2111","9,39088","1,62397","299,487","301,996","301,66","299,898","296,863","305,975","310,225","383,336","518,978","397,14","399,447","400,884","384,887","375,747","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3068,84","293,392","380,22015","9,38958","1,6241","299,516","299,334","298,58","299,678","298,791","307,083","299,611","386,377","516,851","401,098","404,588","455,154","403,224","376,468","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2982,73","289,997","380,2292","9,38828","1,62424","299,592","297,739","298,36","299,745","301,379","307,34","296,793","388,923","494,916","402,294","411,464","435,141","421,651","383,064","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2894,03","301,387","380,23825","9,38699","1,62438","298,828","303,548","298,083","301,379","300,606","293,289","291,988","406,416","488,897","403,059","407,787","436,54","420,291","397,065","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2857,13","293,855","380,2473","9,38569","1,62452","298,913","302,698","298,134","300,437","299,466","290,209","290,804","410,933","504,668","416,289","392,817","417,403","413,648","410,793","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2868,24","302,31","380,25635","9,3844","1,62466","299,459","301,588","302,344","298,231","300,693","292,795","284,529","415,852","502,924","405,976","381,451","399,416","407,636","412,361","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2863,43","292,772","380,2654","9,3831","1,6248","299,296","298,397","302,288","300,118","299,535","303,264","288,159","400,425","493,096","397,189","385,053","417,478","400,815","408,831","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2848,49","303,256","380,27445","9,38181","1,62494","299,487","301,493","301,234","299,871","297,046",,"295,571","387,962","506,213","401,632","404,862","478,023","383,773","400,777","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2802,11","296,457","380,2835","9,38051","1,62508","299,404","302,295","296,742","299,46","298,833","295,444","311,024","371,995","500,983","402,772","434,806","426,141","381,831","398,021","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2748,76","283,822","380,29255","9,37921","1,62522","298,884","306,325","297,925","299,572","301,877","291,852","311,654","379,579","500,928","400,615","427,18","404,306","389,808","394,291","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2765,28","293,117","380,3016","9,37792","1,62535","299,323","303,697","300,915","301,685","301,603","293,711","309,465","405,251","514,297","399,399","405,882","368,665","400,843","387,321","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2789,69","296,621","380,31065","9,37662","1,62549","299,707","295,233","301,767","301,16","300,666","304,764","299,894","424,641","510,88","402,971","375,03","386,17","422,56","403,754","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2784,27","285,563","380,3197",,"1,62563","299,652","299,624","302,289","297,811","298,99","309,594","293,199","394,386","489,509","394,951","351,901","386,798","414,52","411,127","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2774,14","297,546","380,32875","9,37496","1,62577","299,35","302,564","301,327","299,927","304,321","308,935","290,121","389,317","507,359","394,209","365,333","360,624","396,031","413,335","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2752,66","295,486","380,3378","9,37449","1,62591","299,872","305,146","297,29","299,845","301,382","293,856","286,468","380,554","509,563","390,16","406,636","362,958","371,253","395,478","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2761,72","295,718","380,34685","9,37402","1,62605","299,651","302,719","297,835","299,513","302,317","296,87","290,413","397,189","477,05","398,456","421,401","383,64","360,941","374,101","64,91",
2017-09-08 20:00:00,"59,55","8,45","2762,6","293,655","380,3559","9,37354","1,62619","300,642","309,082","301,685","301,163","301,716","303,794","300,955","407,513","483,555","399,879","407,733","366,611","377,732","366,299","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2752,85","294,946","380,36495","9,37307","1,62633","299,569","301,395","301,685","300,313","299,019","305,984","312,809","414,226","494,051","397,306","390,792","367,179","401,892","368,484","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2706,79","299,842","380,374","9,3726","1,62647","300,119","295,518","301,685","298,524","300,501","293,328","311,231","405,465","492,677","402,372","372,079","359,913","421,904","387,198","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2687,84","297,081","380,38305","9,37213","1,62663","299,927","301,415","301,307","299,649","301,222","296,978","303,67","402,331","503,545","399,636","366,625","402,322","432,482","386,502","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2658,02","300,144","380,3921","9,37166","1,62696","299,98","298,951","298,582","300,698","299,353","302,233","299,566","400,364","501,645","387,78","359,082","419,987",,"391,2","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2093,18","298,85","380,40115","9,37119","1,6273","300,26","296,586","298,469","299,873","298,495","309,74","291,836","389,016","515,806","394,543","375,155","471,044","393,871","409,118","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","1211,2575","297,019","380,4102","9,37072","1,62763","299,541","306,013","298,915","299,647","299,454","301,245","289,1","386,862","508,684","396,014","386,66","423,167","375,019","396,262","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","329,335","295,41","380,41925","9,37025","1,62796","299,9","297,057","298,161","300,779","300,567","300,186","290,947","393,516","497,489","399,157","401,897","414,267","380,718","404,458","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","1916,93","294,824","380,4283","9,36977","1,6283","299,681","304,216","299,971","300,322","299,013","292,219","296,314","416,046","501,609","395,124","413,687","398,501","405,841","400,378","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3342,69","291,188","380,43735","9,3693","1,62863","299,487","299,85","301,825","298,626","300,498","292,512","299,673","413,885","492,253","399,439","416,339","394,841","416,818","398,523","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3036,36","295,948","380,4464","9,36883","1,62897","299,487","308,595","301,35","300,419","301,386","307,004","306,069","417,766","496,468","393,566","393,528","383,623",,"397,521","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2966,07","295,41","380,45545","9,36836","1,6293","299,54","304,379","301,863","300,675","300,544","303,029","308,349","418,147","496,697","399,781","397,982","394,792","408,43","411,152","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2926,46","295,555","380,4645","9,36789","1,62964","300,083","292,371","299,668","299,733","298,922","294,962","313,587","400,856","511,145","403,52","401,597","400,369","394,42","407,028","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3115,92","296,345","380,47355","9,36742","1,62997","301,142","297,479","297,729","299,927","300,757","294,945","311,897","396,946","498,292","402,54","411,232","388,587","375,989","401,809","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3107,93","294,622","380,4826","9,36695","1,6303","300,366","303,363","297,729","299,901","297,797","302,98","308,545","397,979","513,963","398,792","418,62","396,796",,"401,806","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3102,05","297,35","380,49165",,"1,63064","300,418","298,842","298,039","299,733","303,094","308,524","302,576","401,864","511,797","398,381","435,798","410,559","392,563","394,507","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3130,9","293,793","380,5007","9,36601","1,63097","300,806","294,277","300,649","299,927","302,073","300,555","303,524","397,009","511,578","393,609","440,808","408,387","413,717","395,541","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3156,52","295,054","380,50975","9,36553","1,63131","300,831","298,051","302,758","299,927","301,147","289,361","296,818","391,256","491,669","406,265","440,047","409,433","417,533","403,271","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3163,25","293,21","380,5188","9,36506","1,63164","301,076","309,325","302,206","299,85","297,198","295,491","290,889","398,759","497,291","394,938","422,875","400,701","422,207","404,643","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3160,05","298,061","380,52785","9,36459","1,63198","301,389","299,545","299,36","299,318","298,245","305,149",,"407,072","507,044","402,296","413,865","385,97","408,713","419,995","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3302,09","285,221","380,5369","9,36412","1,63231","300,806","292,492","298,465","299,834","299,438","304,024","293,26","417,941","514,204","397,007","398,854","385,06","406,362","429,395","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3431,76","281,078","380,54595","9,36365","1,63264","300,78","300,339","299,023","300,755","303,676","297,337",,"403,235","497,205","400,224","387,51","386,112","393,918","428,736","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3417,15","275,313","380,555","9,36318","1,63298","300,561","305,64","298,803","300,316","300,127","291,101","315,591","406,278","503,752","398,973","391,69","391,405","379,139","413,679","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3328,2","287,497","380,56405","9,36271","1,63331","300,366","295,392","298,88","299,902","298,218","307,329","307,799","407,711","489,093","397,298","403,421","401,119","387,428","393,08","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3303,75","301,85","380,5731","9,36224","1,63365","300,416","299,463","301,149","299,707","298,756","309,119","298,335","394,385","473,691","402,802","428,528","419,757","383,344","380,887","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3280,27","298,276","380,58215","9,36187","1,63398","300,806","298,592","302,148","299,707","299,613","299,158","293,662","395,264","510,774","400,886","437,762","418,855","395,88","375,963","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3229,54","288,03","380,5912","9,36234","1,63436","300,806","293,066","302,393","299,756","297,268","292,1","288,34","401,437","506,14","400,523","433,868","408,568","410,226","397,345","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3241,3","295,814","380,60025",,"1,63509","300,855","293,997","302,122","300,098","298,755","300,882","296,413","395,278","479,562","398,31","411,067","413,63","421,039","412,534","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3327,79","286,254","380,6093","9,36328","1,63582","301,147","303,589","296,875","299,756","298,193","310,254","301,611","405,785","496,235","404,123","406,771","391,422","419,608","425,16","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3320,53","299,828","380,61835","9,36375","1,63656","300,366","296,698","297,53","300,219","298,655","308,802","301,679","401,993","495,678","409,034","388,331","393,653","412,176","431,662","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3278,8","291,875","380,6274","9,36422","1,63729","300,366","301,912","301,293","300,661","300,613","296,37","307,272","412,551","488,541","413,183","380,748","423,853","379,418","427,2","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3317,66","296,358","380,63645","9,3647","1,63802","300,366","296,397","301,685","299,581","299,001","291,329","310,072","422,987","499,293","408,13","367,478","422,789","372,856","414,57","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3309,83","284,941","380,6455","9,36517","1,63875","300,271","295,413","301,613","300,295","298,656","297,228","312,136","398,334","492,576","409,824","373,445","389,547","378,672","411,072","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3248,12","293,66","380,65455","9,36564","1,63948","299,201","302,322","300,477","299,207","298,81","302,362","311,162","398,865","497,264","407,14","404,462","358,572","397,824","404,431","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3321,32","290,626","380,6636","9,36611","1,64022","297,183","294,801","296,209","296,304","296,969","303,68","308,55","407,924","511,266","402,81","422,297","356,592","399,927","386,35","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3365,15","301,121","380,67265","9,36658","1,64095","300,045","308,339","298,334","305,757","298,161","297,87","299,267","415,602","513,265","416,551","422,055","379,509","403,301","385,56","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3349,92","298,048","380,6817","9,36705","1,64168","301,096","304,447","299,778","301,504","299,997","294,12",,"407,773","503,758","397,514","389,383","401,677","389,501","370,545","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3373,53","299,748","380,69075",,"1,64247","301,614","298,757","300,319","302,839","300,398","299,581","289,568","396,996","495,202","385,318","374,15","390,624","388,38","369,342","64,91",
2017-09-08 20:00:00,"59,55","8,45","3316,72","300,555","380,6998","9,368","1,64375","300,908","297,942","299,927","296,207","298,593","306,495","290,949","386,287","487,534","368,898","362,974","371,088","401,862","377,816","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3237,9","302,734","380,70885","9,36847","1,64503","300,02","247,391","299,857","298,309","296,724","309,757","290,292","394,737","491,074","377,755","384,076","435,062","418,602","396,879","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3227,75","303,863","380,7179","9,36894","1,64632","300,67","229,202","299,268","299,555","297,487","292,54","297,498","403,075","492,063","388,617","393,132","479,361","419,281","411,71","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3200,67","310,406","380,72695","9,36941","1,6476","299,534","279,425","299,268","299,959","297,196","292,223","294,771","415,109","500,402","397,486","407,08","460,647","407,246","409,159","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3233,95","285,503","380,736","9,36988","1,64888","299,95","265,788","299,524","298,528","296,504","300,488","305,493","428,199","496,731","384,2","396,001","408,807","402,174","421,459","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3217,39","309,087","380,74505","9,37035","1,65008","300,1","281,47","301,731","299,684","297,756","309,099","309,908","417,058","488,191","399,448","384,476","385,597","393,815","425,23","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3291,77","300,839","380,7541","9,37082","1,65065","299,684","292,203","302,054","299,534","301,406","308,568","309,95","408,259","497,245","410,002","408,177","375,336","399,973","423,166","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3418,57","300,166","380,76315","9,37129","1,65122","299,487","279,913","301,419","299,927","299,481","292,913","303,251","391,889","496,915","409,967","436,404","364,031","403,679","416,628","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3415,84","299,136","380,7722","9,37177","1,65178","299,487","329,177","300,634","299,812","303,107","298,141","298,785","371,674","498,616","413,609","453,005","368,357","388,356","401,163","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3478,57","299,491","380,78125",,"1,65235","299,418","271,264","297,221","298,874","301,779","309,017","290,642","384,446","501,204","410,378","441,713","369,678","391,768","388,374","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3528,96","298,548","380,7903","9,37271","1,65291","298,783","318,419","297,064","299,427","298,942","306,424","288,19","397,992","508,804","399,939","408,182","386,545","406,475","398,239","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3488,61","303,201","380,79935","9,37318","1,65348","298,389","321,183","300,895","300,538","299,592","293,79","287,402","401,178","497,851","405,194","384,256","363,151","428,825","407,655","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3460,07","291,452","380,8084","9,37365","1,65404","298,343","341,5835","301,752","298,372","297,038","291,418","289,21","422,338","513,443","400,68","382,801","374,191","420,786","417,031","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3443,83","295,622","380,81745","9,37412","1,65461","298,039","361,984","302,344","300,079","300,743","303,801","305,474","427,918","482,011","403,694","381,449","372,688","403,665","418,739","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3454,82","308,228","380,8265","9,37459","1,65518","298,761","359,283","301,804","299,69","302,259","306,194","309,747","405,896","531,797","403,448","404,787","386,392","367,557","396,775","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3436,02","310,406","380,83555","9,37506","1,65574","298,303","310,77","297,16","301,398","303,218","298,815","308,707","405,13","532,733","394,113","446,307","391,618","365,637","375,985","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3502,94","329,59","380,8446","9,37564","1,65631","299,443","305,662","297,905","300,518","301,112","292,674","304,162","395,815","543,164","405,742","472,266","372,995","382,544","360,201","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3479,79","330,266","380,85365","9,37717","1,65688","299,092","305,351","297,974","298,082","299,927","291,849","298,12","373,468","519,2","404,493","469,237","379,27","411,613","377,814","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3420,83","338,25","380,8627","9,37871","1,65745","299,487","301,222","302,124","299,421","299,883","302,759","291,906","380,016","485,699","392,257","435,144","386,028","447,873","415,842","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3371,77","354,683","380,87175","9,38024","1,65802","299,465","304,064","302,124","300,675","299,618","308,714","292,546","392,32","474,356","382,97","370,863","418,222","459,819","460,268","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3403,29","343,695","380,8808","9,38177","1,6586","299,246","296,621","301,668","299,574","300,523","309,325","289,988","409,455","487,949","386,484","365,621","401,882","439,426","469,51","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3432,24","339,833","380,88985","9,3833","1,65917","299,157","304,497","297,51","300,41","298,08","296,415","295,968","405,445","494,259","383,99","369,141","417,3","386,044","450,817","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3517,76","350,454","380,8989","9,38483","1,65974","300,016","303,971","297,488","300,611","299,376","292,955","299,645","404,464","482,626","391,455","368,794","390,504","336,595","416,31","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3598,73","357,416","380,90795","9,38636","1,66031","298,828","302,718","297,787","298,979","300,215","298,676","298,042","392,12","488,187","384,637","366,47","391,749","340,504","372,889","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3694,85","360,238","380,917","9,38789","1,66088","298,915","302,038","302,344","300,258","298,677","308,705","307,563","399,234","487,175","388,804","375,908","401,981","379,002","366,214","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3762,11","356,015","380,495","9,38943","1,66146","299,642","301,094","301,998","299,332","297,787","301,743","313,089","400,819","483,858","385,479","390,523","392,245","405,499","360,288","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3796,34","357,666","380,7665","9,39096","1,66203","299,112","299,407","298,742","299,927","302,322","293,764","313,683","386,67","494,28","374,46","380,937","402,742","426,205","364,995","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3781,97","357,666","381,038","9,39249","1,6626","299,728","296,524","297,971","299,927","302,188","291,505","319,008","389,477","485,269","390,239","366,464","399,678","426,205","363,903","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3753,06","357,492","380,371","9,39402","1,66317","299,801","295,993","298,232","299,906","302,218","308,946","299,299","391,525","513,109","396,878","358,947","406,397","424,337","377,744","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3687,5","356,303","383,717","9,39555","1,66374","298,587","299,966","299,102","299,728","296,956","306,41","289,329","403,112","492,432","400,48","351,209","392,013","405,314","387,024","64,91",
2017-09-08 20:00:00,"59,55","8,45","3688,2","361,008","380,803","9,39708","1,66432","298,514","297,049","301,747","299,99","298,347","300,095","289,998","411,282","506,151","406,616","349,108","410,857","390,922","393,982","64,91",
2017-09-08 20:00:00,"59,55","8,45","3689,32","363,944","385,31","9,39862","1,66489","299,791","304,448","302,344","300,419","302,02","290,749","282,379","423,414","514,809","403,893","324,406","406,685","370,757","388,727","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3671,42","365,427","380,718","9,40015","1,66549","300,607","297,228","301,969","298,974","300,65","306,318","293,261","412,099","506,559","395,444","311,254","418,413","381,825","384,869","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3615,89","363,654","384,098","9,40168","1,66636","300,722","296,673","298,284","300,324","297,237","310,338","295,886","394,362","438,388","385,777","315,671","411,224","388,649","372,567","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3538,49","362,433","376,461","9,40321","1,66723","299,927","297,507","297,29","299,906","299,057","306,188",,"389,238","493,011","395,775","366,82","408,605","414,526","377,7","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3546,98","361,328","382,031",,"1,6681","299,927","301,685","297,29","299,707","301,245","298,828","314,648","387,878","500,703","393,333","389,453","402,621","409,963","364,712","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3539,83","361,556","381,922","9,40627","1,66896","299,947","301,644","297,68","299,728","301,43","298,213","313,007","389,047","498,164","393,987","392,225","403,855","409,701","364,97","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3445,57","363,883","381,022","9,4078","1,66983","300,167","301,672","301,526","299,927","302,734","292,155","296,928","401,179","477,659","400,347","419,502","414,667","408,044","369,004","64,91",
2017-09-08 20:00:00,"59,55","8,45","3352,89","365,55","382,214","9,40934","1,6707","300,326","305,296","302,164","300,088","297,909","292,747","295,089","409,683","516,237","399,753","420,899","404,282","415,811","384,529","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3248,26","371,038","378,115","9,41087","1,67157","299,887","299,606","302,523","301,564","297,972","306,921","290,618","416,949","495,705","394,465","398,286","414,432",,"391,562","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3187,51","370,817","377,584","9,4124","1,67244","299,587","298,548","301,764","300,186","302,543","309,354","289,699","410,854","492,878","401,034","384,872","404,923","390,769","411,913","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2573,8","374,036","382,989","9,41393","1,67331","300,487","298,502","298,11","298,487","301,988","293,557","288,58","395,341","508,761","406,979","384,137","396,444","394,741","414,525","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","1948,5286666667","371,944","383,841","9,41546","1,67418","299,566","303,141","297,471","299,487","298,781","291,828","290,086","394,483","486,705","397,553","405,783","410,854","394,571","410,262","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","1323,2573333333","362,799","384,556","9,41699","1,67505","300,405","293,877","297,535","299,487","302,861","297,716","298,278","390,028","480,631","396,665","411,085","399,268","402,502","406,922","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","697,986","372,458","385,934","9,41853","1,67592","300,728","299,099","302,324","299,584","303,313","308,237","308,418","386,642","462,338","397,458","433,019","398,96","395,237","398,369","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3890,37","377,563","381,014","9,42022","1,67679","299,985","295,112","302,124","300,567","299,804","300,716","307,675","391,098","483,988","396,013","434,64","402,229","400,209","399,68","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3003,77","351,382","382,259","9,42364","1,67766","300,471","296,118","301,836","300,328","300,652","297,011","307,912","409,292","509,838","400,767","427,354","414,28","408,426","413,941","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","3380,7","368,546","378,541","9,42705","1,67853","299,363","303,565","298,675","299,908","299,029","292,524","303,278","411,746","505,507",395,"404,445","403,291","400,202","420,943","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2947,9","366,955","378,91","9,43047","1,67937","300,404","293,792","297,051","299,688","298,752","300,776","294,329","394,732","514,739","407,055","377,683","398,813","420,435","419,434","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2485,26","362,36","379,677","9,43389","1,67998","300,73","298,665","297,267","299,639","297,836","307,473","290,956",398,"519,395","409,286","382,53","398,936","411,121","407,663","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2394,1469583333","366,821","380,3075","9,4373","1,68059","299,871","299,714","301,74","301,004","296,872","307,403","291,302","393,884","517,718","406,547","397,812","395,236","393,769","395,012","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2303,0339166667","367,263","380,938","9,44072","1,6812","299,268","304,506","302,326","298,53","299,487","297,42","291,016","394,206","497,432","403,367","417,159","399,518","395,271","394,95","64,91","1,5"
2017-09-08 20:00:00,"59,55","8,45","2211,920875","373,276","381,5685","9,44413","1,68181","299,286","303,536","301,814","300,183","299,56","292,068","295,419","398,594","474,124","401,916","425,846","407,672",,"399,704","64,91","1,5"
